paper_id,fluid,channel_type,D_h_mm,G_kg_m2s,P_kPa,delta_T_sub_K,Ra_um,theta_deg,surface_cat,q_onb_W_m2,delta_T_onb_K,source_fig,digitize_date,notes
forrest2016,water,narrow_channel,3.92,2967.328370554177,-1.0,-1.0,-1,-1.0,ss_oxidized,833333.3333333334,-1.0,fig8,2026-05-28,direct ONB; G from x-axis; Forrest2016_fig08_Oxi_wpd
forrest2016,water,narrow_channel,3.92,745.1274362818591,-1.0,13.0,-1,-1.0,unknown,121126.76056338025,-1.0,fig10,2026-05-28,direct ONB; G from x-axis; Forrest2016_fig10_Tsub13_wpd
forrest2016,water,narrow_channel,3.92,1479.76011994003,-1.0,13.0,-1,-1.0,unknown,180281.69014084502,-1.0,fig10,2026-05-28,direct ONB; G from x-axis; Forrest2016_fig10_Tsub13_wpd
forrest2016,water,narrow_channel,3.92,2949.025487256372,-1.0,13.0,-1,-1.0,unknown,370422.5352112675,-1.0,fig10,2026-05-28,direct ONB; G from x-axis; Forrest2016_fig10_Tsub13_wpd
forrest2016,water,narrow_channel,3.92,742.5037481259372,-1.0,19.0,-1,-1.0,unknown,198591.5492957746,-1.0,fig10,2026-05-28,direct ONB; G from x-axis; Forrest2016_fig10_Tsub19_wpd
forrest2016,water,narrow_channel,3.92,1479.76011994003,-1.0,19.0,-1,-1.0,unknown,298591.5492957745,-1.0,fig10,2026-05-28,direct ONB; G from x-axis; Forrest2016_fig10_Tsub19_wpd
forrest2016,water,narrow_channel,3.92,2232.7586206896553,-1.0,19.0,-1,-1.0,unknown,485915.4929577463,-1.0,fig10,2026-05-28,direct ONB; G from x-axis; Forrest2016_fig10_Tsub19_wpd
forrest2016,water,narrow_channel,3.92,2970.0149925037485,-1.0,19.0,-1,-1.0,unknown,564788.7323943661,-1.0,fig10,2026-05-28,direct ONB; G from x-axis; Forrest2016_fig10_Tsub19_wpd
forrest2016,water,narrow_channel,3.92,755.6221889055474,-1.0,35.0,-1,-1.0,unknown,295774.6478873239,-1.0,fig10,2026-05-28,direct ONB; G from x-axis; Forrest2016_fig10_Tsub35_wpd
forrest2016,water,narrow_channel,3.92,1503.3733133433284,-1.0,35.0,-1,-1.0,unknown,440845.07042253506,-1.0,fig10,2026-05-28,direct ONB; G from x-axis; Forrest2016_fig10_Tsub35_wpd
forrest2016,water,narrow_channel,3.92,2256.3718140929536,-1.0,35.0,-1,-1.0,unknown,564788.7323943661,-1.0,fig10,2026-05-28,direct ONB; G from x-axis; Forrest2016_fig10_Tsub35_wpd
forrest2016,water,narrow_channel,3.92,3004.1229385307347,-1.0,35.0,-1,-1.0,unknown,846478.8732394364,-1.0,fig10,2026-05-28,direct ONB; G from x-axis; Forrest2016_fig10_Tsub35_wpd
forrest2016,water,narrow_channel,3.92,-1.0,-1.0,-1.0,-1,-1.0,ss_clean,245033.11258278144,14.419604471195184,fig17,2026-05-28,Forrest2016_fig17_Norm_wpd
forrest2016,water,narrow_channel,3.92,-1.0,-1.0,-1.0,-1,-1.0,ss_clean,268211.92052980146,15.374032674118656,fig17,2026-05-28,Forrest2016_fig17_Norm_wpd
forrest2016,water,narrow_channel,3.92,-1.0,-1.0,-1.0,-1,-1.0,ss_clean,367549.6688741723,9.2347377472055,fig17,2026-05-28,Forrest2016_fig17_Norm_wpd
forrest2016,water,narrow_channel,3.92,-1.0,-1.0,-1.0,-1,-1.0,ss_clean,389072.84768211935,9.492691315563196,fig17,2026-05-28,Forrest2016_fig17_Norm_wpd
forrest2016,water,narrow_channel,3.92,-1.0,-1.0,-1.0,-1,-1.0,ss_clean,557947.0198675497,11.478933791917452,fig17,2026-05-28,Forrest2016_fig17_Norm_wpd
forrest2016,water,narrow_channel,3.92,-1.0,-1.0,-1.0,-1,-1.0,ss_clean,602649.0066225164,13.619948409286325,fig17,2026-05-28,Forrest2016_fig17_Norm_wpd
forrest2016,water,narrow_channel,3.92,-1.0,-1.0,-1.0,-1,-1.0,ss_clean,673841.0596026491,9.466895958727427,fig17,2026-05-28,Forrest2016_fig17_Norm_wpd
forrest2016,water,narrow_channel,3.92,-1.0,-1.0,-1.0,-1,-1.0,ss_clean,750000.0,11.556319862424765,fig17,2026-05-28,Forrest2016_fig17_Norm_wpd
forrest2016,water,narrow_channel,3.92,-1.0,-1.0,-1.0,-1,-1.0,ss_oxidized,359271.52317880804,27.21410146173688,fig17,2026-05-28,Forrest2016_fig17_Oxi_wpd
forrest2016,water,narrow_channel,3.92,-1.0,-1.0,-1.0,-1,-1.0,ss_oxidized,456953.6423841061,17.153912295786753,fig17,2026-05-28,Forrest2016_fig17_Oxi_wpd
forrest2016,water,narrow_channel,3.92,-1.0,-1.0,-1.0,-1,-1.0,ss_oxidized,836092.715231788,19.44969905417025,fig17,2026-05-28,Forrest2016_fig17_Oxi_wpd
forrest2016,water,narrow_channel,3.92,-1.0,-1.0,-1.0,-1,-1.0,ss_clean,242459.73645680796,-1.0,fig18,2026-05-28,parity q''_ONB; x=predicted(178.4 kW/m²); Forrest2016_fig18_Norm_wpd
forrest2016,water,narrow_channel,3.92,-1.0,-1.0,-1.0,-1,-1.0,ss_clean,267057.10102489,-1.0,fig18,2026-05-28,parity q''_ONB; x=predicted(180.8 kW/m²); Forrest2016_fig18_Norm_wpd
forrest2016,water,narrow_channel,3.92,-1.0,-1.0,-1.0,-1,-1.0,ss_clean,316251.83016105404,-1.0,fig18,2026-05-28,parity q''_ONB; x=predicted(312.6 kW/m²); Forrest2016_fig18_Norm_wpd
forrest2016,water,narrow_channel,3.92,-1.0,-1.0,-1.0,-1,-1.0,ss_clean,363689.6046852122,-1.0,fig18,2026-05-28,parity q''_ONB; x=predicted(365.3 kW/m²); Forrest2016_fig18_Norm_wpd
forrest2016,water,narrow_channel,3.92,-1.0,-1.0,-1.0,-1,-1.0,ss_clean,386530.0146412883,-1.0,fig18,2026-05-28,parity q''_ONB; x=predicted(366.5 kW/m²); Forrest2016_fig18_Norm_wpd
forrest2016,water,narrow_channel,3.92,-1.0,-1.0,-1.0,-1,-1.0,ss_clean,556954.6120058564,-1.0,fig18,2026-05-28,parity q''_ONB; x=predicted(536.5 kW/m²); Forrest2016_fig18_Norm_wpd
forrest2016,water,narrow_channel,3.92,-1.0,-1.0,-1.0,-1,-1.0,ss_clean,600878.4773060028,-1.0,fig18,2026-05-28,parity q''_ONB; x=predicted(516.2 kW/m²); Forrest2016_fig18_Norm_wpd
forrest2016,water,narrow_channel,3.92,-1.0,-1.0,-1.0,-1,-1.0,ss_clean,600878.4773060028,-1.0,fig18,2026-05-28,parity q''_ONB; x=predicted(594.0 kW/m²); Forrest2016_fig18_Norm_wpd
forrest2016,water,narrow_channel,3.92,-1.0,-1.0,-1.0,-1,-1.0,ss_clean,671156.661786237,-1.0,fig18,2026-05-28,parity q''_ONB; x=predicted(716.2 kW/m²); Forrest2016_fig18_Norm_wpd
forrest2016,water,narrow_channel,3.92,-1.0,-1.0,-1.0,-1,-1.0,ss_clean,748462.6647144947,-1.0,fig18,2026-05-28,parity q''_ONB; x=predicted(721.0 kW/m²); Forrest2016_fig18_Norm_wpd
forrest2016,water,narrow_channel,3.92,-1.0,-1.0,-1.0,-1,-1.0,ss_clean,843338.2137628109,-1.0,fig18,2026-05-28,parity q''_ONB; x=predicted(870.7 kW/m²); Forrest2016_fig18_Norm_wpd
forrest2016,water,narrow_channel,3.92,-1.0,-1.0,-1.0,-1,-1.0,ss_clean,1036603.2210834551,-1.0,fig18,2026-05-28,parity q''_ONB; x=predicted(1124.6 kW/m²); Forrest2016_fig18_Norm_wpd
forrest2016,water,narrow_channel,3.92,-1.0,-1.0,-1.0,-1,-1.0,ss_oxidized,358418.7408491946,-1.0,fig18,2026-05-28,parity q''_ONB; x=predicted(166.5 kW/m²); Forrest2016_fig18_Oxi_wpd
forrest2016,water,narrow_channel,3.92,-1.0,-1.0,-1.0,-1,-1.0,ss_oxidized,455051.24450951675,-1.0,fig18,2026-05-28,parity q''_ONB; x=predicted(353.3 kW/m²); Forrest2016_fig18_Oxi_wpd
forrest2016,water,narrow_channel,3.92,-1.0,-1.0,-1.0,-1,-1.0,ss_oxidized,834553.4407027817,-1.0,fig18,2026-05-28,parity q''_ONB; x=predicted(710.2 kW/m²); Forrest2016_fig18_Oxi_wpd
forrest2016,water,narrow_channel,3.92,-1.0,-1.0,-1.0,-1,-1.0,unknown,110155.42362705967,-1.0,fig19,2026-05-28,parity q''_ONB; x=predicted(120.1 kW/m²); Forrest2016_fig19_Exp_data_wpd
forrest2016,water,narrow_channel,3.92,-1.0,-1.0,-1.0,-1,-1.0,unknown,133924.33427310834,-1.0,fig19,2026-05-28,parity q''_ONB; x=predicted(115.5 kW/m²); Forrest2016_fig19_Exp_data_wpd
forrest2016,water,narrow_channel,3.92,-1.0,-1.0,-1.0,-1,-1.0,unknown,200052.54753441794,-1.0,fig19,2026-05-28,parity q''_ONB; x=predicted(162.8 kW/m²); Forrest2016_fig19_Exp_data_wpd
forrest2016,water,narrow_channel,3.92,-1.0,-1.0,-1.0,-1,-1.0,unknown,196662.82316393312,-1.0,fig19,2026-05-28,parity q''_ONB; x=predicted(159.4 kW/m²); Forrest2016_fig19_Exp_data_wpd
forrest2016,water,narrow_channel,3.92,-1.0,-1.0,-1.0,-1,-1.0,unknown,181284.0929356237,-1.0,fig19,2026-05-28,parity q''_ONB; x=predicted(232.1 kW/m²); Forrest2016_fig19_Exp_data_wpd
forrest2016,water,narrow_channel,3.92,-1.0,-1.0,-1.0,-1,-1.0,unknown,181288.99374194248,-1.0,fig19,2026-05-28,parity q''_ONB; x=predicted(228.7 kW/m²); Forrest2016_fig19_Exp_data_wpd
forrest2016,water,narrow_channel,3.92,-1.0,-1.0,-1.0,-1,-1.0,unknown,294932.15786586225,-1.0,fig19,2026-05-28,parity q''_ONB; x=predicted(283.0 kW/m²); Forrest2016_fig19_Exp_data_wpd
forrest2016,water,narrow_channel,3.92,-1.0,-1.0,-1.0,-1,-1.0,unknown,296569.02717633237,-1.0,fig19,2026-05-28,parity q''_ONB; x=predicted(325.7 kW/m²); Forrest2016_fig19_Exp_data_wpd
forrest2016,water,narrow_channel,3.92,-1.0,-1.0,-1.0,-1,-1.0,unknown,294866.81378161185,-1.0,fig19,2026-05-28,parity q''_ONB; x=predicted(329.2 kW/m²); Forrest2016_fig19_Exp_data_wpd
forrest2016,water,narrow_channel,3.92,-1.0,-1.0,-1.0,-1,-1.0,unknown,369409.7114922547,-1.0,fig19,2026-05-28,parity q''_ONB; x=predicted(427.3 kW/m²); Forrest2016_fig19_Exp_data_wpd
forrest2016,water,narrow_channel,3.92,-1.0,-1.0,-1.0,-1,-1.0,unknown,506870.79432541085,-1.0,fig19,2026-05-28,parity q''_ONB; x=predicted(442.3 kW/m²); Forrest2016_fig19_Exp_data_wpd
forrest2016,water,narrow_channel,3.92,-1.0,-1.0,-1.0,-1,-1.0,unknown,462706.36138273525,-1.0,fig19,2026-05-28,parity q''_ONB; x=predicted(466.6 kW/m²); Forrest2016_fig19_Exp_data_wpd
forrest2016,water,narrow_channel,3.92,-1.0,-1.0,-1.0,-1,-1.0,unknown,440526.94558607525,-1.0,fig19,2026-05-28,parity q''_ONB; x=predicted(547.4 kW/m²); Forrest2016_fig19_Exp_data_wpd
forrest2016,water,narrow_channel,3.92,-1.0,-1.0,-1.0,-1,-1.0,unknown,560951.1920530704,-1.0,fig19,2026-05-28,parity q''_ONB; x=predicted(607.5 kW/m²); Forrest2016_fig19_Exp_data_wpd
forrest2016,water,narrow_channel,3.92,-1.0,-1.0,-1.0,-1,-1.0,unknown,564326.2140045986,-1.0,fig19,2026-05-28,parity q''_ONB; x=predicted(621.4 kW/m²); Forrest2016_fig19_Exp_data_wpd
forrest2016,water,narrow_channel,3.92,-1.0,-1.0,-1.0,-1,-1.0,unknown,565763.7838581053,-1.0,fig19,2026-05-28,parity q''_ONB; x=predicted(805.0 kW/m²); Forrest2016_fig19_Exp_data_wpd
forrest2016,water,narrow_channel,3.92,-1.0,-1.0,-1.0,-1,-1.0,unknown,845544.2821884279,-1.0,fig19,2026-05-28,parity q''_ONB; x=predicted(1000.2 kW/m²); Forrest2016_fig19_Exp_data_wpd
liu2005,water_DIW,microchannel,0.318,-1.0,-1.0,-1.0,-1,-1.0,silicon_DIW,118865.24150809959,-1.0,fig4a,2026-05-28,parity q''_ONB all cases; x_pred=10.55 W/cm²
liu2005,water_DIW,microchannel,0.318,-1.0,-1.0,-1.0,-1,-1.0,silicon_DIW,126066.46623751197,-1.0,fig4a,2026-05-28,parity q''_ONB all cases; x_pred=10.67 W/cm²
liu2005,water_DIW,microchannel,0.318,-1.0,-1.0,-1.0,-1,-1.0,silicon_DIW,157818.70598858007,-1.0,fig4a,2026-05-28,parity q''_ONB all cases; x_pred=13.24 W/cm²
liu2005,water_DIW,microchannel,0.318,-1.0,-1.0,-1.0,-1,-1.0,silicon_DIW,153555.77328251684,-1.0,fig4a,2026-05-28,parity q''_ONB all cases; x_pred=14.30 W/cm²
liu2005,water_DIW,microchannel,0.318,-1.0,-1.0,-1.0,-1,-1.0,silicon_DIW,151318.77958006243,-1.0,fig4a,2026-05-28,parity q''_ONB all cases; x_pred=14.44 W/cm²
liu2005,water_DIW,microchannel,0.318,-1.0,-1.0,-1.0,-1,-1.0,silicon_DIW,161995.66196194044,-1.0,fig4a,2026-05-28,parity q''_ONB all cases; x_pred=15.78 W/cm²
liu2005,water_DIW,microchannel,0.318,-1.0,-1.0,-1.0,-1,-1.0,silicon_DIW,170535.57090056012,-1.0,fig4a,2026-05-28,parity q''_ONB all cases; x_pred=15.31 W/cm²
liu2005,water_DIW,microchannel,0.318,-1.0,-1.0,-1.0,-1,-1.0,silicon_DIW,178587.3222478349,-1.0,fig4a,2026-05-28,parity q''_ONB all cases; x_pred=16.73 W/cm²
liu2005,water_DIW,microchannel,0.318,-1.0,-1.0,-1.0,-1,-1.0,silicon_DIW,187645.33383671538,-1.0,fig4a,2026-05-28,parity q''_ONB all cases; x_pred=15.81 W/cm²
liu2005,water_DIW,microchannel,0.318,-1.0,-1.0,-1.0,-1,-1.0,silicon_DIW,219091.68178515698,-1.0,fig4a,2026-05-28,parity q''_ONB all cases; x_pred=20.62 W/cm²
liu2005,water_DIW,microchannel,0.318,-1.0,-1.0,-1.0,-1,-1.0,silicon_DIW,276733.3695357314,-1.0,fig4a,2026-05-28,parity q''_ONB all cases; x_pred=22.83 W/cm²
liu2005,water_DIW,microchannel,0.318,-1.0,-1.0,-1.0,-1,-1.0,silicon_DIW,306299.0096060288,-1.0,fig4a,2026-05-28,parity q''_ONB all cases; x_pred=27.90 W/cm²
liu2005,water_DIW,microchannel,0.318,-1.0,-1.0,-1.0,-1,-1.0,silicon_DIW,293108.8637856481,-1.0,fig4a,2026-05-28,parity q''_ONB all cases; x_pred=28.85 W/cm²
liu2005,water_DIW,microchannel,0.318,-1.0,-1.0,-1.0,-1,-1.0,silicon_DIW,338348.09206778865,-1.0,fig4a,2026-05-28,parity q''_ONB all cases; x_pred=31.84 W/cm²
liu2005,water_DIW,microchannel,0.318,-1.0,-1.0,-1.0,-1,-1.0,silicon_DIW,350367.6531784016,-1.0,fig4a,2026-05-28,parity q''_ONB all cases; x_pred=31.84 W/cm²
liu2005,water_DIW,microchannel,0.318,-1.0,-1.0,-1.0,-1,-1.0,silicon_DIW,345292.5272644936,-1.0,fig4a,2026-05-28,parity q''_ONB all cases; x_pred=33.37 W/cm²
liu2005,water_DIW,microchannel,0.318,-1.0,-1.0,-1.0,-1,-1.0,silicon_DIW,449209.65849406907,-1.0,fig4a,2026-05-28,parity q''_ONB all cases; x_pred=39.23 W/cm²
liu2005,water_DIW,microchannel,0.318,-1.0,-1.0,-1.0,-1,-1.0,silicon_DIW,537061.1812653485,-1.0,fig4a,2026-05-28,parity q''_ONB all cases; x_pred=46.92 W/cm²
liu2005,water_DIW,microchannel,0.318,-1.0,-1.0,-1.0,-1,-1.0,silicon_DIW,533244.8639799481,-1.0,fig4a,2026-05-28,parity q''_ONB all cases; x_pred=51.61 W/cm²
liu2005,water_DIW,microchannel,0.318,-1.0,-1.0,-1.0,-1,-1.0,silicon_DIW,565541.8497622429,-1.0,fig4a,2026-05-28,parity q''_ONB all cases; x_pred=51.87 W/cm²
liu2005,water_DIW,microchannel,0.318,-1.0,-1.0,70.0,-1,-1.0,silicon_DIW,708175.0150717451,-1.0,fig4b_Tin30,2026-05-28,parity q''_ONB; T_in=30°C; ΔT_sub≈70.0K; x_pred=61.29 W/cm²
liu2005,water_DIW,microchannel,0.318,-1.0,-1.0,70.0,-1,-1.0,silicon_DIW,1004470.3379992777,-1.0,fig4b_Tin30,2026-05-28,parity q''_ONB; T_in=30°C; ΔT_sub≈70.0K; x_pred=87.92 W/cm²
liu2005,water_DIW,microchannel,0.318,-1.0,-1.0,70.0,-1,-1.0,silicon_DIW,1292325.2034946075,-1.0,fig4b_Tin30,2026-05-28,parity q''_ONB; T_in=30°C; ΔT_sub≈70.0K; x_pred=106.73 W/cm²
liu2005,water_DIW,microchannel,0.318,-1.0,-1.0,70.0,-1,-1.0,silicon_DIW,1479815.844930093,-1.0,fig4b_Tin30,2026-05-28,parity q''_ONB; T_in=30°C; ΔT_sub≈70.0K; x_pred=127.68 W/cm²
liu2005,water_DIW,microchannel,0.318,-1.0,-1.0,70.0,-1,-1.0,silicon_DIW,1649211.5221515652,-1.0,fig4b_Tin30,2026-05-28,parity q''_ONB; T_in=30°C; ΔT_sub≈70.0K; x_pred=143.52 W/cm²
liu2005,water_DIW,microchannel,0.318,-1.0,-1.0,70.0,-1,-1.0,silicon_DIW,1813265.7631983233,-1.0,fig4b_Tin30,2026-05-28,parity q''_ONB; T_in=30°C; ΔT_sub≈70.0K; x_pred=162.55 W/cm²
liu2005,water_DIW,microchannel,0.318,-1.0,-1.0,70.0,-1,-1.0,silicon_DIW,1873191.022629967,-1.0,fig4b_Tin30,2026-05-28,parity q''_ONB; T_in=30°C; ΔT_sub≈70.0K; x_pred=172.56 W/cm²
liu2005,water_DIW,microchannel,0.318,-1.0,-1.0,40.0,-1,-1.0,silicon_DIW,469115.2910839634,-1.0,fig4b_Tin60,2026-05-28,parity q''_ONB; T_in=60°C; ΔT_sub≈40.0K; x_pred=47.34 W/cm²
liu2005,water_DIW,microchannel,0.318,-1.0,-1.0,40.0,-1,-1.0,silicon_DIW,683664.8901710542,-1.0,fig4b_Tin60,2026-05-28,parity q''_ONB; T_in=60°C; ΔT_sub≈40.0K; x_pred=65.57 W/cm²
liu2005,water_DIW,microchannel,0.318,-1.0,-1.0,40.0,-1,-1.0,silicon_DIW,846845.0128748134,-1.0,fig4b_Tin60,2026-05-28,parity q''_ONB; T_in=60°C; ΔT_sub≈40.0K; x_pred=75.92 W/cm²
liu2005,water_DIW,microchannel,0.318,-1.0,-1.0,40.0,-1,-1.0,silicon_DIW,988272.7338775884,-1.0,fig4b_Tin60,2026-05-28,parity q''_ONB; T_in=60°C; ΔT_sub≈40.0K; x_pred=94.29 W/cm²
liu2005,water_DIW,microchannel,0.318,-1.0,-1.0,40.0,-1,-1.0,silicon_DIW,1104389.3700585917,-1.0,fig4b_Tin60,2026-05-28,parity q''_ONB; T_in=60°C; ΔT_sub≈40.0K; x_pred=104.93 W/cm²
liu2005,water_DIW,microchannel,0.318,-1.0,-1.0,40.0,-1,-1.0,silicon_DIW,1194667.408695094,-1.0,fig4b_Tin60,2026-05-28,parity q''_ONB; T_in=60°C; ΔT_sub≈40.0K; x_pred=115.63 W/cm²
liu2005,water_DIW,microchannel,0.318,-1.0,-1.0,40.0,-1,-1.0,silicon_DIW,1237497.5259394886,-1.0,fig4b_Tin60,2026-05-28,parity q''_ONB; T_in=60°C; ΔT_sub≈40.0K; x_pred=115.33 W/cm²
liu2005,water_DIW,microchannel,0.318,-1.0,-1.0,10.0,-1,-1.0,silicon_DIW,191331.3795970114,-1.0,fig4b_Tin90,2026-05-28,parity q''_ONB; T_in=90°C; ΔT_sub≈10.0K; x_pred=23.72 W/cm²
liu2005,water_DIW,microchannel,0.318,-1.0,-1.0,10.0,-1,-1.0,silicon_DIW,260574.5289868678,-1.0,fig4b_Tin90,2026-05-28,parity q''_ONB; T_in=90°C; ΔT_sub≈10.0K; x_pred=31.50 W/cm²
liu2005,water_DIW,microchannel,0.318,-1.0,-1.0,10.0,-1,-1.0,silicon_DIW,308239.59580177505,-1.0,fig4b_Tin90,2026-05-28,parity q''_ONB; T_in=90°C; ΔT_sub≈10.0K; x_pred=39.41 W/cm²
liu2005,water_DIW,microchannel,0.318,-1.0,-1.0,10.0,-1,-1.0,silicon_DIW,368596.96956244117,-1.0,fig4b_Tin90,2026-05-28,parity q''_ONB; T_in=90°C; ΔT_sub≈10.0K; x_pred=44.73 W/cm²
liu2005,water_DIW,microchannel,0.318,-1.0,-1.0,10.0,-1,-1.0,silicon_DIW,415266.9003427566,-1.0,fig4b_Tin90,2026-05-28,parity q''_ONB; T_in=90°C; ΔT_sub≈10.0K; x_pred=52.59 W/cm²
liu2005,water_DIW,microchannel,0.318,-1.0,-1.0,10.0,-1,-1.0,silicon_DIW,466580.03880583786,-1.0,fig4b_Tin90,2026-05-28,parity q''_ONB; T_in=90°C; ΔT_sub≈10.0K; x_pred=54.99 W/cm²
liu2005,water_DIW,microchannel,0.318,-1.0,-1.0,10.0,-1,-1.0,silicon_DIW,484618.73028857977,-1.0,fig4b_Tin90,2026-05-28,parity q''_ONB; T_in=90°C; ΔT_sub≈10.0K; x_pred=63.07 W/cm²
liu2005,water_DIW,microchannel,0.318,376.20035944046333,-1.0,-1.0,-1,-1.0,silicon_DIW,125155.91779421085,-1.0,fig9a,2026-05-28,flow velocity effect; u=0.377 m/s
liu2005,water_DIW,microchannel,0.318,407.70579378343507,-1.0,-1.0,-1,-1.0,silicon_DIW,132915.31399528377,-1.0,fig9a,2026-05-28,flow velocity effect; u=0.409 m/s
liu2005,water_DIW,microchannel,0.318,455.01872677182774,-1.0,-1.0,-1,-1.0,silicon_DIW,140673.0007555118,-1.0,fig9a,2026-05-28,flow velocity effect; u=0.456 m/s
liu2005,water_DIW,microchannel,0.318,531.6062707479567,-1.0,-1.0,-1,-1.0,silicon_DIW,154249.62415195708,-1.0,fig9a,2026-05-28,flow velocity effect; u=0.533 m/s
liu2005,water_DIW,microchannel,0.318,605.9569045384128,-1.0,-1.0,-1,-1.0,silicon_DIW,166317.0554881446,-1.0,fig9a,2026-05-28,flow velocity effect; u=0.608 m/s
liu2005,water_DIW,microchannel,0.318,687.103484512008,-1.0,-1.0,-1,-1.0,silicon_DIW,176874.31794073433,-1.0,fig9a,2026-05-28,flow velocity effect; u=0.689 m/s
liu2005,water_DIW,microchannel,0.318,756.9772545159002,-1.0,-1.0,-1,-1.0,silicon_DIW,186138.9989087052,-1.0,fig9a,2026-05-28,flow velocity effect; u=0.759 m/s
liu2005,water_DIW,microchannel,0.318,835.8960545494783,-1.0,-1.0,-1,-1.0,silicon_DIW,194540.16804414024,-1.0,fig9a,2026-05-28,flow velocity effect; u=0.838 m/s
liu2005,water_DIW,microchannel,0.318,905.7911284599008,-1.0,-1.0,-1,-1.0,silicon_DIW,202295.41274601832,-1.0,fig9a,2026-05-28,flow velocity effect; u=0.909 m/s
liu2005,water_DIW,microchannel,0.318,984.7251455695719,-1.0,-1.0,-1,-1.0,silicon_DIW,209618.41311995848,-1.0,fig9a,2026-05-28,flow velocity effect; u=0.988 m/s
liu2005,water_DIW,microchannel,0.318,1133.5968444027258,-1.0,-1.0,-1,-1.0,silicon_DIW,221677.7856635912,-1.0,fig9a,2026-05-28,flow velocity effect; u=1.137 m/s
liu2005,water_DIW,microchannel,0.318,2282.3034845120083,-1.0,-1.0,-1,-1.0,silicon_DIW,272874.3179407343,-1.0,fig9a,2026-05-28,flow velocity effect; u=2.289 m/s
liu2005,water_DIW,microchannel,0.318,-1.0,-1.0,69.96771834703668,-1,-1.0,silicon_DIW,629074.8898678414,-1.0,fig9b,2026-05-28,inlet temp effect; T_in=30.0°C; ΔT_sub≈70.0K
liu2005,water_DIW,microchannel,0.318,-1.0,-1.0,59.85642690256648,-1,-1.0,silicon_DIW,541189.4273127753,-1.0,fig9b,2026-05-28,inlet temp effect; T_in=40.1°C; ΔT_sub≈59.9K
liu2005,water_DIW,microchannel,0.318,-1.0,-1.0,49.82592876634148,-1,-1.0,silicon_DIW,454845.8149779735,-1.0,fig9b,2026-05-28,inlet temp effect; T_in=50.2°C; ΔT_sub≈49.8K
liu2005,water_DIW,microchannel,0.318,-1.0,-1.0,39.87640229003549,-1,-1.0,silicon_DIW,368502.2026431718,-1.0,fig9b,2026-05-28,inlet temp effect; T_in=60.1°C; ΔT_sub≈39.9K
liu2005,water_DIW,microchannel,0.318,-1.0,-1.0,29.8459933296474,-1,-1.0,silicon_DIW,281387.6651982378,-1.0,fig9b,2026-05-28,inlet temp effect; T_in=70.2°C; ΔT_sub≈29.8K
liu2005,water_DIW,microchannel,0.318,-1.0,-1.0,19.896466853341423,-1,-1.0,silicon_DIW,195044.0528634361,-1.0,fig9b,2026-05-28,inlet temp effect; T_in=80.1°C; ΔT_sub≈19.9K
liu2005,water_DIW,microchannel,0.318,-1.0,-1.0,9.86623624462716,-1,-1.0,silicon_DIW,106387.66519823784,-1.0,fig9b,2026-05-28,inlet temp effect; T_in=90.1°C; ΔT_sub≈9.9K
liu2005,water_DIW,microchannel,0.318,-1.0,-1.0,4.932404715618233,-1,-1.0,silicon_DIW,59361.23348017617,-1.0,fig9b,2026-05-28,inlet temp effect; T_in=95.1°C; ΔT_sub≈4.9K
liu2005,water_DIW,microchannel,0.318,-1.0,99.90030872683188,-1.0,-1,-1.0,silicon_DIW,151365.84674601431,-1.0,fig9c,2026-05-28,outlet pressure effect; P_out=0.999 bar
liu2005,water_DIW,microchannel,0.318,-1.0,104.92515584709723,-1.0,-1,-1.0,silicon_DIW,164488.3237307863,-1.0,fig9c,2026-05-28,outlet pressure effect; P_out=1.049 bar
liu2005,water_DIW,microchannel,0.318,-1.0,109.95025731273216,-1.0,-1,-1.0,silicon_DIW,176955.46170346,-1.0,fig9c,2026-05-28,outlet pressure effect; P_out=1.100 bar
liu2005,water_DIW,microchannel,0.318,-1.0,114.97552834194676,-1.0,-1,-1.0,silicon_DIW,188985.70700140137,-1.0,fig9c,2026-05-28,outlet pressure effect; P_out=1.150 bar
liu2005,water_DIW,microchannel,0.318,-1.0,119.93119352170231,-1.0,-1,-1.0,silicon_DIW,200360.39527692762,-1.0,fig9c,2026-05-28,outlet pressure effect; P_out=1.199 bar
liu2005,water_DIW,microchannel,0.318,-1.0,125.0270030000642,-1.0,-1,-1.0,silicon_DIW,210643.28788625673,-1.0,fig9c,2026-05-28,outlet pressure effect; P_out=1.250 bar
liu2005,water_DIW,microchannel,0.318,-1.0,129.98326165234863,-1.0,-1,-1.0,silicon_DIW,220488.8518002202,-1.0,fig9c,2026-05-28,outlet pressure effect; P_out=1.300 bar
liu2005,water_DIW,microchannel,0.318,-1.0,134.93960508642292,-1.0,-1,-1.0,silicon_DIW,230115.96937681752,-1.0,fig9c,2026-05-28,outlet pressure effect; P_out=1.349 bar
liu2005,water_DIW,microchannel,0.318,-1.0,140.03609281910352,-1.0,-1,-1.0,silicon_DIW,238651.2912872177,-1.0,fig9c,2026-05-28,outlet pressure effect; P_out=1.400 bar
liu2005,water_DIW,microchannel,0.318,-1.0,144.99294494391685,-1.0,-1,-1.0,silicon_DIW,246967.7308396183,-1.0,fig9c,2026-05-28,outlet pressure effect; P_out=1.450 bar
liu2005,water_DIW,microchannel,0.318,-1.0,150.0196572635587,-1.0,-1,-1.0,silicon_DIW,255284.38840233558,-1.0,fig9c,2026-05-28,outlet pressure effect; P_out=1.500 bar
